date,headline,summary,url,source,category,keyword,oil_relevance,is_noise
2018-12-28,"Gold holds near 6-month high on softer dollar, tumultuous stocks","Gold holds near 6-month high on softer dollar, tumultuous stocks Reuters",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNX0VyX3JraTlDaF9Kb0t1UUJPN3JTbk1RX2pBaEhaQ1BwQ28zZE4wbFdRSEVJSy1zLWtHWWE0al9RUEhiQk5qRGlFRjZTQndDeTVKYnFBYXN0SmZrVHhiTnh2LW9rdVdhRm9oWGdMdWludTNWZ2NUQTZRZnktSXhiRzZOZTlYWHdlX09wX0djY3NxUEU5Z1JTcjkwc3hxbi1WN09CS19sSmp6YnR3dW12ZUJLVlZIdURjZ0Y5V0NDS0ZvX2l0U0FmUTFlR0p6MFFR?oc=5,Reuters,geopolitical,oil price war,0,True
2018-12-28,Asia's Iran crude imports hit more than five-year low in November as sanctions bite,Asia's Iran crude imports hit more than five-year low in November as sanctions bite Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxNMmpQOHNQdng0aVNHS2ZDVW9fWmszQVRwZERCSEF5ZmY3TDdXdFJDbmRFWDQ5blRmdnpVdTd2OEkyS0VMcnpIcTVpVVN4LWlHQy1ha29WVEdCdWxTRFlrUDRBRUZadmFucGxwcmY5ZEgyeXhXN1llT3FueThCaW9iNk5LQWd2VWVXVHV5Y0RqQnd0Yy1aUUpYUWVXRWhnZFVPRjdQQXZveFRpdk1BVWNSQWRPbkRjbGVpY0NLV0ZaRXBLdXdjZlZsYWdFUGY?oc=5,Reuters,geopolitical,iran crude oil sanctions,3,False
2018-12-28,Crossing the border fence,Crossing the border fence Reuters,https://news.google.com/rss/articles/CBMiggFBVV95cUxQLWlYemlsZ2hHOGJWR3dvZXVlXy1Ta2tsMGNKc3lzYXFUVUhWdGJQR25ycFc5aFIxSHJ3ZzJDUUh1ZmxlbzJ1aW04ajJjZkxBek1od09RdlBRRXZ3cmpSTjlpZExodmo5WWpVZjZMMTViQzgzb0lCdzBWcEJERzg5Q3Rn?oc=5,Reuters,geopolitical,strategic petroleum reserve oil,0,True
2018-12-28,较多美国民众将政府关门归咎于特朗普--路透/益普索调查,较多美国民众将政府关门归咎于特朗普--路透/益普索调查 Reuters,https://news.google.com/rss/articles/CBMibEFVX3lxTE1YOWxaYU50NlFDX2p0RE15REswV1BDLTZBMlFfaS02ODVUX3FYQWtfc2NFV0hudGF5dnVvN1owbDd4MERHVUZqb0JpSDc2cWUtME1PQ1VseTlHYzJlM2ZzRFRhM2lDMEZrY21QRw?oc=5,Reuters,geopolitical,iran crude oil sanctions,0,True
2018-12-27,"China criticizes outgoing U.S. defense secretary, but offers praise too","China criticizes outgoing U.S. defense secretary, but offers praise too Reuters",https://news.google.com/rss/articles/CBMivgFBVV95cUxNTl9WU1pybmFYNUkzajdfbG5nQ1lnR0pPWGstMWtrMmNldm1rMWtqYy1YeElaQnkwaWkteW1PTENTVHVsMTNCa0lPcXVRN3pWWTJxUXNrVTR4bkhibmJKOTk5QWpxcHZDY3gxLUpjSXNNZUtTYlFwMVVCVnZGamd5TXNJWlRyd1pOYS12OWdqYWl3RXR4WlpLT0RWdWp5a2xsSm5pWlZ0MHNaZUpjUlQ5OElueERac3JLWncxR21R?oc=5,Reuters,geopolitical,geopolitical risk oil,0,True
2018-12-27,Trump makes surprise visit to Iraq,Trump makes surprise visit to Iraq Reuters,https://news.google.com/rss/articles/CBMijgFBVV95cUxPcmhmS1cxV1AtSkxlNmw4M0E5YUlySVAzV3VKdWNzNDFCVTFBc2JfSVpjV2ZmTGFDaHhWYjJTMk10X01iZVozRmlJMzdPME5iS0RjelpvcDFsMWRtb3lZSnE2MlBlRWUzR0dCbEZGV0FTQWhKN21LdVZZT0xUUE1sb09DMHU5Vl9MdFpLWTh3?oc=5,Reuters,geopolitical,middle east crude oil,0,True
2018-12-27,米国株式市場・序盤＝急反落、前日の急伸受け,米国株式市場・序盤＝急反落、前日の急伸受け Reuters,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9VWEhhWUkzbkh1Z3ZTWG9xM0M1RnpaUWsxVHl5ZXNjRzVqanljV1JKVGZJWDk3RE9KOTFqazI0NWJqQTY1SjB1UFRlemZwY2R6LVZYbkZHTnV4NHJWWHdIZWU0QVA0UDg?oc=5,Reuters,geopolitical,oil price war,0,True
2018-12-27,Magnitude 5.8 quake rattles Indonesia's West Papua,Magnitude 5.8 quake rattles Indonesia's West Papua Reuters,https://news.google.com/rss/articles/CBMiowFBVV95cUxQZUFqVHVnMEFiTzJrLWYxYkhjbjkyR2Zxa2VMOFplZVdwcXJkQWNhVXh0THo5OHBCZXdtTzFPT3ZwNHFUeXF4QVVsYkZCVVV0RG9VeG9Gek9rb1VBLXhrNklUalA0LTRhVUlUS3FlbEtabDRDSlctVmJsU1RzdFZFeFg4TGlSbm9KOU16djBSb2pqcVZZN3dXNmE0U0lpcWhWYk5r?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-27,Bereaved Guatemalan mother recalls hopes son would ease U.S. entry,Bereaved Guatemalan mother recalls hopes son would ease U.S. entry Reuters,https://news.google.com/rss/articles/CBMikAJBVV95cUxNdWtERlJnTzBnT2dzZ1JqV2pxck9aLUpacUozR3dWTHVWSGZfUzdGRkRQVlNLajhlMzNzeW1VQ1RXZ1d1Smx2ZUdvd2pnOVdBdldsUU9BU3p2RHBGRW05VGkyUUxYQ1l5ZXVyRXNhMENIU00tVlNGLWVEdXVxc24yZmZ1T2l2YVlMa0EtalNBOHVnVVplaG5kcTg2d1FZTzlidE9WUW1RQkhFRllFczRPTklYeGhnS3hpaVNHZzZnYWk5c1RuZXJ1dGxaa2tCV2xiVnk2OXhFeTBrMEUzaE1HOVI4aG02ZXNwR1RZdDlXNXh0Um51YWZLM1ZINkxuQkdiZzQyZ1B4Y0lkbjY2bm9CRA?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-26,Alleged leader of Chinese consulate attack in Pakistan reported killed,Alleged leader of Chinese consulate attack in Pakistan reported killed Reuters,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNUVNQQnFIeWFOSGF6YTRLWklpMklVSUFMTlk0ZzlTekpEX1JZRGh3WHRZSElQdUFUNHN0TFpkTEZjT0FoT2FOVlZPRFVaMkRveWJzbEZOTk14YUFMRXk3Q3pzOGRNVzFNbnhvUjU4VE9zMnpfVm5fdm5DQXpMV1N2RHJiZzBwVm14bFRKSUZ0WEFUTGhFY2gzc3ZoZlhQTUZhSmNrTjc2OVY2MVFtQ1NkRlFzMW5xTExUYUJCaGt4czI?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-26,Vista Equity Partners to buy Mindbody in a $1.9 billion deal,Vista Equity Partners to buy Mindbody in a $1.9 billion deal Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxQTGlQNmRSVVpaVEZ1eGFPV2RVVVR6ZnJKa21iVS1TTjNVTG1fMktRTkxFVXBEekdSSE5YZlZjVnNYSlhhV3g4SGVFaU1NU1ZwWVZqX09KZ3hGM1psVnQ1dHJHZVRlckJJR29hMWdPMkh4VF9ZY25pN3ZRbmoyckR6bld4Y1RMZllSdzAyVERmTlg0dm1hMnBCaHRvb0J3YmZLOUdsM3ktRnBxX2lLZmtnZA?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-26,Iraqi lawmakers criticize Trump visit as blow to Iraqi sovereignty,Iraqi lawmakers criticize Trump visit as blow to Iraqi sovereignty Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPR0tFMUxXZXg3UXFaZmU3OTVGb09HQ2lYUW5DSXVOZmVxd2lKcFZnclFiNkxucFoxb0F0NUdjaFR0d0dfRFhnOE9rOExGdVpmSU1zMUJQS1U0aUNITkRBdzBMWnFKM1liTW1vVlVpNVpUQ2JtV3k4S0ZxOXMtQjFNSzh2c3dhR3o1QkpFekU4UUJxalNGTVh4dXRxRlplcEJMeFc2NUE1Z1dFM3BvWWgzaTdoSnpueW5rSTRZ?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-25,Crisis of faith - Tibetan Catholics face modernity in China village,Crisis of faith - Tibetan Catholics face modernity in China village Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxQeXl4NmVERVlBcHM2NHdQQ205NmJ0QVd1VGlnZ0V2ODhYWHBvQy1QTWZicGNuOXVVcGdfVEZ2SGdkSlJmT0UyaWIzVmNjNGdlVTRUSkhOWG0yNzlIenpyaG5TT05acTdSMXBNUHVMclRKSTFXWWNVTlJzT19xcktDQVBFOEVaTURHaGZXRlBIel9QQ0RHUFlFN1hlOXdQYnVLTEMzOEtFWWJQaTdLWkZBT3RfODkzRkRhc0E?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-25,More arrests made over murder of two Scandinavian women in Morocco,More arrests made over murder of two Scandinavian women in Morocco Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNOEJuUTBnMVVXNWVpQU1pbExjZFVaUVRrVHkzTzZxTkdlaWZHRmFHQXNaU05oWFk5dWQ3U3V6LXZpU1hKNWNqY1ptZEdpR2M4SWk1a2NhU2dSWEtCU3VXOTM2aGdIcTlmUExPWXAtZU42YzUtVUN6QzBYNnkyazJ2aTZ3dng4dzJBXzhnOU1DYS1uVmFkcHF0VVY5RHpLaFF5cmJYX0h2LVBQOWdycW05eXZxVzJyWmREaHdr?oc=5,Reuters,geopolitical,oil price war,0,True
2018-12-25,Russia's energy minister sees oil prices stabilizing in first-half 2019,Russia's energy minister sees oil prices stabilizing in first-half 2019 Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxQdXM5UG16V3RuTUVWMWxyWmNMdWJZeXAwVnEtcjRFclM5OUk1U1p3U29jTkNqZDJmWUJ3RkExVEhZU0IwLW5GUUdIa0NHWGwzMkttdC1DTWt4NFJjOFlqUWp5MjN1V0kwbmNpRHRHREY1OVZ0Q2owS0YtRnF0RjR0bnhDZWJIdUJiY2Z2SU1KLXItN2ZmUGh3dlIzZW52WHJjSUo3NEtxVU5MREc4MURLS3RkLURhLTBMaXQtTmpSR3JpN0tk?oc=5,Reuters,geopolitical,middle east crude oil,3,False
2018-12-25,Russia says Gaddafi's son should play role in Libyan politics - RIA,Russia says Gaddafi's son should play role in Libyan politics - RIA Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOdGRKZG9jeGVTbTA0eTJLVU5pd1JWMVNOaklFUkpLSVZfTmNJOVN1UlBuczJVQnVpYUd0MHRWeFRNY0k0dkRzUTdPZzl4b0FkZ1JxZWZkTW1ZVHNkanAwTnYyUGs5OHJ5RzhVZ0FZSm4zc3VnVXZTekY1RkkySm5vWlRuNE5EYlkwMFVqa29GQ2NSY3BYQV9rVGFMdkViYXBNdmxIbFBYY2VQcUVQbmdEVVdOLTB4bjdR?oc=5,Reuters,geopolitical,russia ukraine oil,2,False
2018-12-24,British publisher pulls academic journals from China after government complaint,British publisher pulls academic journals from China after government complaint Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxNc0tjMGpveHdtSVBzamJPUzFDN1lKN1VKYk9jRndMSlFuZjJUMjlQZktXc0Fta2I5UkZ5Y2ZlSF94SG43Z3B1ZHVRckpPUHdMNDJzU0lGN3J3dUtieXZIR09BaG1DaW9OLXlFcEtHVHJ3ZnlUemYtWGJNY0ZnSklLdHpRaUhCeHNWNzY5QzV0UHZ0V1FyM1BOTEJUNEtLTWlyd2RIR2cxVkZreUdYS1Y0X2EzZEdKd2pHMEtyNl9NbFZ2Q2xaRVh4RFE1d18?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-24,"Israel to hold early election in April, Netanyahu says","Israel to hold early election in April, Netanyahu says Reuters",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQb1dXc29yQ2tkZGYtWnBrbWdfSkVpN0NaNzF2aGJTeEpSb3dKVDJUU2ZzNW5zR2tmOW5FM3MzTUgyd29lMjNsVjdfM2pVWkQ2VkhYYzk2S1RaRFFza00xNXRTNkxud3FpaTI2bG93WkdEWUxvXzRYa2JJMDVjd2xvcDVJcThyRmRUcTJweFhINTNWSjFxSk1meTdxMjlpRXpkUGdBc285U2w5dw?oc=5,Reuters,geopolitical,oil price war,0,True
2018-12-24,U.S. regional bank Cadence offers more shares to buy State Bank,U.S. regional bank Cadence offers more shares to buy State Bank Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQNjFvZW5OSmZLT1g1cVNVc2V1S3hKOU8wSlRZbmtCN1ZBOHZYX1hxSE0yT25OMDA2YlpvcjFzRXhzdWtaLTVrWDZzSjkzNHAtRmN5eU80cmk1bDdCcjVzVEwwTXpwaU9iUVNESWNKdDRhSDdJS1F3UHFfQUxWTnN5dHF2SXpCOXUwVUo0a1ZLV2llZFYtNjBiOXdMeHcxcjI5MTctc2JIcWFsdHFBRk5HUVRPWjBjSmRl?oc=5,Reuters,geopolitical,oil price war,-1,True
2018-12-24,Euronext moves on Oslo stock exchange with $711 million bid,Euronext moves on Oslo stock exchange with $711 million bid Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQaDViN3dTVUtqaVo5empOQmxQb1otRGFsWmkxUFRITnJmYnJQR3c3cW1mOE1YNGxpSjYyR09iTF90dElHTzR4RUJUQTVHcmc1bnItVE4zVWxYNFBwWW1ZNF9PZGNjanY5eS11UEVMa1FRa2syRGxSa20yZ3ZsVG9UUWlSX0NwdHRBdmZxZ1F3WEdSRUZ4UVo2V3V3cHpqQklRbGRFRDBzUnVFM1l2dXZ5b05xTzA?oc=5,Reuters,geopolitical,oil price war,0,True
2018-12-24,"During gloomy Washington Christmas, Trump takes kids' Santa calls","During gloomy Washington Christmas, Trump takes kids' Santa calls Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxPTjZSQldyY0xCVlBiaUJDbU9RWGc5bUJ1RFlYLS1pNThQS09DWEkwX0gyY1FEWVcxcUx6NDU3eWI1d0NZV3lvaXdySkNmbU9qeExYMEwtU0hhWkYtRlNhUGZKZVB6T1JjR1R4NTI3V0w1YkIxNlJGQjVoVVd3VXFMVG5OaS1hdVZGWU8zUDhMZkRPeDZNejRTNGdwVVdxLVRpalc0elkzajdqX3E2Sk9yUndYdGZGU0E?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-24,Guatemalan mine conflict alarms industry across Latin America,Guatemalan mine conflict alarms industry across Latin America Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQQXAxUnFqWTRnVmMtN1BNamUweWJuWGhRSzkyZWVhM295QnRldktYaTNzUXJkUTI0SHp4clhGOVJqemU5WmRYZGZaaG9CMUlQdV9KVWxNT015RjVBcTFqRFllX3dlcVl6YTZ5d1VJUnBscTRMb3pVU2c4Q0FSaW1taFAzVl9ZSl9XaXdMLUI1aUsyQUxmSk1CMnc0V2RRelFqTTlmakR0WHhDT3Q4NVhIcEZ3QVN4bUJ5?oc=5,Reuters,geopolitical,middle east crude oil,1,False
2018-12-23,"Moroccan suspects in killing of Scandinavian women were acting alone, official says","Moroccan suspects in killing of Scandinavian women were acting alone, official says Reuters",https://news.google.com/rss/articles/CBMizAFBVV95cUxORzZzaUJUYWNMNHktdHlweWFodkROQXZMclNiRjZ3NkdnN0RHSVZVNldVQi1TZUhrOWpDNVNxaVFZUnpld3hrSGZENGZxZjVzT3pRMWFwQnpfUldfYk9DekRObkJVd1ktLWhkV1RYRm9pNmNKYkVfMEt0X2FiTXlmaWR2RU5Tb1Y0dDktRmxXOG5Ka2N2YTN6RzJoWGdoNVU2TGlxSFpxc3JLdjBzMmNSbk8xLTFMTlJZY25MeDA5bEM4TmZZZ1ZqYVctSXE?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-23,NZ's Infratil to sell local bus business,NZ's Infratil to sell local bus business Reuters,https://news.google.com/rss/articles/CBMimgFBVV95cUxONFV2dFZzOUJILWVMRy1Nb19ySkd6ZnR6Z0lmckozSFRRRUFGUVBfZldJRzVxcUtRRXZNZVgyRWQ0aG1VRWFBbmg3RGVmdGxreEo2dkhWczdZT0lscGNQZHZwbl81YnRJRUZldXN6a01rTWtXbjdDdHBrWml0dzRjS1BpZzNJNE53V2tfYzBtVTFPbDRHNGJ4UGN3?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-23,Venezuela navy confronts Exxon oil ship in Guyana border dispute,Venezuela navy confronts Exxon oil ship in Guyana border dispute Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNazlGNkpqOWc0Mm9iT0hoYjExQkNONElKa2ZOV0wwdXdpdndkOS0wd2I0Rk9GNkhKZ2tndU5pbGF4Tk9TWFZNXzlwTlQzOXZZSDcyUEJBeFlWMXUya3VXMFZMQlRzUXNtSFlRZE40U0o1djEteU1GNUEzdndjV3FrUjRUN2lfanBaY3FUc0x0c0lEVjJmbWJETTJ0QmZvclZKMUV3LXBUOEtjRmc0TlVnc0o3NXZUSTdU?oc=5,Reuters,geopolitical,middle east crude oil,2,False
2018-12-22,U.S. envoy in fight against Islamic State quits after Syria pullout,U.S. envoy in fight against Islamic State quits after Syria pullout Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxOZk1xWEtvaFBlNUFqcHk3dmxoZFlJMjc4Qk9JaGpmOHZUakFuS21YSWluQVNDVzNGdU14REszVTg2SGx3U1BrSmRqWHJ3OVI5WXZORDg1MHROMGcwSVZQa1JNUHZaU3N6akhLaWpOSGhXZEJpeUlTNE0yenY0TTZJU2tFdHA1S3hvaVJ0WHdGNGxWdFgteDl5MEJfaE4zT285QTltei1yTmlZTGdNMXZiUV9tUnVpYVFhM2c?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-22,Reformist Saudi prince Talal bin Abdulaziz dies aged 87,Reformist Saudi prince Talal bin Abdulaziz dies aged 87 Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxPaVJCbWdPX0hCMTZTMHZ4UGRTekZWOEY1RFdlWm9mb1Z0eE5RLTYzYnBETmRMdExZOFZRSmd1c2RMYXEtT0dNeGdiZXd2M08tR0hGZ2ZPYUVoVzFxLVNqbHdsejkxZkR1VzU0T2oyVENPSW5yLWo5cVpVcDhScXdvMVNKTjk1aE51TGw5a1EyWUJxaWJEbGxKRHMwSk9yZTMxenBidVpYOGVSXzBM?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-22,Morocco vigils honour Scandinavian women killed in Atlas Mountains,Morocco vigils honour Scandinavian women killed in Atlas Mountains Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNERXX2lsUmxhcHZlYVBPLXZXZzlvWTl3dHU4MUJxSU1zS0tYd2hMUjkzY1N0QUxBWHlwR016S1Z3TnJKY1U5OU5XNE9oWFBUZl91TzZMRE85SEZ4TThQcjE2U0c5TndnaU9uRWJXaEVKZDRPbmR4bmo3cEJmZ3N1d1ZzRGdQZ0phTFdCaHA0bk94SVJNRzZwWFlUZVJSZHBlWUt2cEItdWlIWkdEMGV3bEU4Q2ZtQ3k3ME1N?oc=5,Reuters,geopolitical,oil price war,0,True
2018-12-21,Indonesian Muslims protest against China's treatment of Uighurs,Indonesian Muslims protest against China's treatment of Uighurs Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxNRF9YdVRVLTYxeG5IUGswQ3NtQmVLclpnNXY0Mm5iNzE0MjBKdlozc3licGcwNGVTaVplNjVRaG80Wi1JM3NoZFF5RjZybF9jYjdCaWFyNHFmR0VCTF90MXBqQk5XU3lYTlpoSmFTcGlaZTdWNmVTZWhReGdUWDJXTEZaZ3NNS0E1dmVuaW1OYmZIVEstR0VvSjRfMTR5blQ4YWJ3eWt6R0s0aUxaMXZEQkxlZVpnQQ?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2018-12-21,KKR launches $493 million offer for Spain's Telepizza,KKR launches $493 million offer for Spain's Telepizza Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxONHJZeDdmdWxJOEhzak9kV0hIUTdiV3kzanJ0anRicUVzbkF1SlZIcHF2MThXR182UVJmaFM5SDV6U0xPMG9Ta1F4cmxEMXcyd2Z5clJid3Z2emMyMHVkXzY1SnZwNHRjUTd5QmlUM0dtcUdjQUZXTkp6UHMtTHdTamdENlVqMFFva3lEeWxOTWVBNXJ1d3ppN1dZRE8zdmZiNlBGZzhrZmJ3NHdGYkNpZQ?oc=5,Reuters,geopolitical,oil price war,0,True
