date,headline,summary,url,source,category,keyword,oil_relevance,is_noise
2014-12-19,"Hong Kong shares close up, buoyed by U.S. optimism","Hong Kong shares close up, buoyed by U.S. optimism Reuters",https://news.google.com/rss/articles/CBMipAFBVV95cUxQdmhwSU1MVDY3LUVQV2pfbm12VTlJSXVrYXMwOFhSczZ2WVVreElLR2p5cFZKaV9WcFdFOWNYcnpFdzlRY2NDSWlpUFpNSUxabUJnbHNXajNsODh5ZjltcGlnVTY4cC0zMWZuMEx3N25lWHk2ZV9sclQzekdNdFhmNDBoY2tHVnNoeDlyWm52a0ptZHR0NVF4ckNxdEVIWUwtWGpXcg?oc=5,Reuters,demand,oil consumption,-1,True
2014-12-19,"Despite billions in aid, U.S. unable to get Pakistan to confront militants","Despite billions in aid, U.S. unable to get Pakistan to confront militants Reuters",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRGRVb0lOdENUNEd2WHFUVTFTX3JyT2VXTEEyMUtVQVZtRnpsRGZjaTgwSnZ4Tm9aSDVnbGhxMVRtWDRkUVd6Ql9oblAxZW1rOEZtSWloRUJ3MWZaczlzaDB1NGFVN1c4aEVKR3hkdl9VYjFRQW96NEx5NzVlTmRpREQ3d3FJTDdpRnFRQkJPMmlKR0RlWmVjTGNtQmU0RXZvR1ZKUUVEclVSQTdUWS1idVViRFpGSlY5NE5tV1pYUVc3QQ?oc=5,Reuters,demand,global oil demand,0,True
2014-12-18,11月英小売売上高は前年比＋6.4％、2004年5月以来の大幅増,11月英小売売上高は前年比＋6.4％、2004年5月以来の大幅増 Reuters,https://news.google.com/rss/articles/CBMic0FVX3lxTFBaZW9QREVYSXpjZlprNEZaMWQ0dFJxZWFock1jRXpKdGdaNTRXQVVBVmZOdFBnUFFVNXU2NFpiei1WTmtNY2hVZjlIWXhuRWdTTDZSWHpKRHBaY29kaWdrbTVtZm54eGNyMDdTZVFibXkwb1U?oc=5,Reuters,demand,global oil demand,0,True
2014-12-17,Child labor still prevalent on W. African cocoa farms -ILRF,Child labor still prevalent on W. African cocoa farms -ILRF Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMXpjcmpsSEljTVB0MzBwZjRqdHBuN3VPNGdLTk42SnJMVHBOMF9yYnFZeU5MdGpDR2xGNEFhcVhrNDZGWEp6ZmJrUDRWZWlPcll5WFpzVW53YXc3dE01YXNkX1RFeDNNOXk2eHo1cnNOQ2JHMkplYXM0bWVPd28td1pjbTdKZWp3SUplaFg4eWtONFhSd2w4NXpVNTQwWFpKY0ZsMktxU2pNeFVudXg5TEwtZjBGeUU2?oc=5,Reuters,demand,global oil demand,0,True
2014-12-17,Sony cancels North Korea movie in apparent win for Pyongyang hackers,Sony cancels North Korea movie in apparent win for Pyongyang hackers Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQYWhwY1BkenJ3cGV5S3RHaEtvWUtGME9PeVA5UU9FU2F1LWh4eXBONVRBV3p3bGtJdTZ0Z191bFFsMGJaMFdWTmJtZW96U2o2ek56dTlOZ2xzXzBXNm0zQnpSd1EwOEh4N2hfWktkNkRBdkJGc0RialpkdG1UYWlXLUc0TkRsZVpNWHZOUmVPeTZtelc3Y0FFMWNrNDVMNEFpbG8yd2pyR0cwMXQxZlFZUEFWM2pzem9FVFdHcjVBOVlpM00?oc=5,Reuters,demand,diesel demand,0,True
2014-12-17,Kowloon Development's unit wins a non-industrial site for HK$1.58 bln,Kowloon Development's unit wins a non-industrial site for HK$1.58 bln Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOUG8ycWZwenYwS1BTTWdqNU82SnRJNkhKV05UdE5lSE5GTy1SR01UZEFmSG5RUzU3VHNncDIzdjd2REZ4M2l3NUthSWhSYzBCM1drdU4xenJWMk03YnVpSmFqYllQUzRVQkZweWp1SklBVk1lUzNydlVlX1FFY1dxRVYxdV94VFhwMmFjdjZxM1lneXlGY1A0Wlo5OHRBc253dE5HNTJhdlhFUTdmOG43LVJMRTlXWloyazRtR3Bn?oc=5,Reuters,demand,oil consumption,0,True
2014-12-17,China ends near decade of rising Iraq crude oil orders-sources,China ends near decade of rising Iraq crude oil orders-sources Reuters,https://news.google.com/rss/articles/CBMizwFBVV95cUxQeXRKdmE4N2NtWGxpM1MwTnR4UnliR2FIS2xGWkRGNnJQNG85eUE3Njg4cHpIUEhUYVJJWmNxbVZFQzR6aWVEanQ5ekx0WEJEYlRBUEZZN2ZHOUprVVQ3QmlfTE1URjlsV25ieF9KbUpYdk1PR1I0UEd2SzRTNElsVllCcVVmbDlGVFB0bkh6Zm9nd1Q3bTNleTlCb3I5cUhGVlpuVGNCLWRaOGZoUU9jUm5zX0lUVzZTRjNFRkxPOEpLWi1xUENueEFiQkVFazA?oc=5,Reuters,demand,global oil demand,2,False
2014-12-17,"CORRECTED-""Shimmering"" Cezanne to heat up art auction, Christie's says","CORRECTED-""Shimmering"" Cezanne to heat up art auction, Christie's says Reuters",https://news.google.com/rss/articles/CBMivwFBVV95cUxPS291U3hSUk1WekhzelhjZEtjQlAwdTN0NGRWTVJ3UFJCXzAzbnU1R2lXazk0WW1ZaGVQWU9zV09TMmJzWlM4TUdMN25qRTFZUUIxeUMzbERvNHJGd3M3djdtQUZmZ2VmV21yRVVzaFdKS2NFUWNXOW1wa1NaOTZWd3gtMl9kZXJSVU5pblJFUU9oZk9ReEo1WGVYa0xIUEwxQnpabTdGN2JnSzlwTU9LQ1ZGcHBkN094Q3JxZEI3TQ?oc=5,Reuters,demand,oil gasoline demand,0,True
2014-12-16,Two car bombs explode in central Yemen killing 25,Two car bombs explode in central Yemen killing 25 Reuters,https://news.google.com/rss/articles/CBMidEFVX3lxTFBXVll5V2VBMmxzS0VGdm9Xbk9IeFI3SlRscmZYR0VXb0FFQTBVMTRsY2JvYnQ2OFJxQzJ1ZUx6YlJ0ejlVbnlRQldBTFlfVEZxRlFEb3NtSmxwckRCOW1iaHl6WmpXb2hyMVVBaVB0RW1SUVFZ?oc=5,Reuters,demand,global oil demand,0,True
2014-12-15,Insight - Sultan's absence raises worries over Oman succession,Insight - Sultan's absence raises worries over Oman succession Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxPbjhsMHhrV3JNNGlMaW5Hc3VjMzFhQ2NHWGpKMDdSaWhOMk8ybEdtR0pBemxsa2JSUXY4VkE5V0hkeHBkRUt6ZUh6ZkRkM3V0LWEwb1VzSXk0R2ZZX0I5cnM0VndXbVY3TmxDQk9ubXpyaUZFeHlnVUhGMFBYZWM4eGYzSmZUMGhqYmVCZ3ljUnA2cXp0eURqaEFBandRT2p3YWpyZWtOQXFvREZ6bVRUUFpB?oc=5,Reuters,demand,global oil demand,0,True
2014-12-14,Vietnam's sea dispute arbitration case vs China promotes peace - Manila,Vietnam's sea dispute arbitration case vs China promotes peace - Manila Reuters,https://news.google.com/rss/articles/CBMiakFVX3lxTE5YaGFUeUR2VWV6SVBiREdJRUNrUi1HUzRJenVNb3BtUmM5eEhxMmVFeVdMV0xsSG0tUXc5MlpORUYxa3V6Vk1VVEtmVUFDclZOTlBRcmFIOXFySm1TaTV6cE1sRUV2S2s5a1E?oc=5,Reuters,demand,global oil demand,0,True
2014-12-13,Vietnam's sea dispute arbitration case vs China promotes peace: Manila,Vietnam's sea dispute arbitration case vs China promotes peace: Manila Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOVC02V0hSQUZXbVUwWERmU0JxTVNmaTJwSlZBNjM1eXdpMjZia0tsZ0xoMVJjTG9faWhKSm11RUJlS284NkF2ODI3YVB4dDU1dFBSVFB1T0t4bVNIcDhGTzkzQ3huTHBuQk1rdk5YdWpjc2s3Yk1oWk1oSVJxdTRRRWpKMjJZdnNzUlBvQXg2TWw0bkJGRDF1Q1NrRk5fdkszbmN4SmlKY1FESlZWOUNmcGFpdk9GZ25CdW5UeHpR?oc=5,Reuters,demand,oil consumption,0,True
2014-12-12,U.S. Congress readies new sanctions on Russia,U.S. Congress readies new sanctions on Russia Reuters,https://news.google.com/rss/articles/CBMinAFBVV95cUxNZllMV2VFRlRXWFgybGN4b1ZsV3I2SzVPRlZ6c1VPazVtaUw3ZldSZ1JOZE1EM1Q3N2VjSzFXNk9yYzZKTS11bG1xeW9oY0VtYkNQSU9kSWdOeEczNlJFTWdGLWQtUW9rXzJlQnFpRnlJMHNZRmgwS3NYb1FWM2QzNFByT29FdmIzRDZmZF9rMHpEREM4UGNmTG9NRTA?oc=5,Reuters,demand,global oil demand,0,True
2014-12-12,"Set aside hate, China's Xi says on Nanjing Massacre anniversary","Set aside hate, China's Xi says on Nanjing Massacre anniversary Reuters",https://news.google.com/rss/articles/CBMitAFBVV95cUxPR2ZpZ0xiNkduVkhoQlJYLVF0XzJLemhtR2FjM0kzNDBYT3VOT1pGM2pod2U1d25EZkltcDVIMWFXMUNHNkdxTElPYlFkcG1tQ2c5Qnc0VnlZTXpFdUUtUGJrTkJnazduSzhBbUZMVGtGYjRDZEg3Zm9pLXpjSjFpWkV2QkVPS1UzaElnbGFrWm9TWG4wc1Bxa1hzRUN4c3M4NFFCTC1zY0MyRlItMmZ0WFBZYUY?oc=5,Reuters,demand,oil consumption,0,True
2014-12-11,U.S.-based stock funds post $2.9 bln outflows in week-Lipper,U.S.-based stock funds post $2.9 bln outflows in week-Lipper Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxPWU02M09KVXFwNy02R2hBUzZjUnJ1czJraEIwYzVTWUxVTHJSZEtzNlg3TExMdnVvVVdSZ3RqS29jQkR0dmxvS0ZpTDV5SEQ2YktuaWljaW5RdGhWdUM2aGVZNXpMQzNoREpPdndhRW40STBTYTNVNnVGRzFRdmpJOFlwMHRTMGFxcUo4ckxvVTk3MzJYRWc4dXdpcmRWUjFwVlZfWGJzNTBzUms2dWVsd2p3?oc=5,Reuters,demand,global oil demand,0,True
2014-12-11,Special Report: How a 29-year-old Ukrainian made a killing on Russian gas,Special Report: How a 29-year-old Ukrainian made a killing on Russian gas Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOVEJoVHgwVnFiVVlhUHVVOU9GVlR6OTd4dzJlNHhMa2tKbks1V1pIeXdrSjQ2bk9xanVfRXo2ZEhiMW9mUm1NMXRjd21OZGlvWVhhRnFLRWtuaDktM2ROMmxEdWFsd3ZkZUZYQmpVekVudGNSMUNtLTBoSk9fY2hIbzhrdlI1N0Q2LUhlckpiZ21pMHpJbVhnRVRaY1pNcTY2MEpwUVI5NkpJX2lSbmlWUmxxaGZESmFCaDJSemFzbVZ2bXM?oc=5,Reuters,demand,jet fuel demand,0,True
2014-12-10,Energy weakness pulls Wall St lower,Energy weakness pulls Wall St lower Reuters,https://news.google.com/rss/articles/CBMiakFVX3lxTFA0LWthWjZVaXlXZDUwOHZRdDA2bnlxWTFMZDhacVUtZFdiWDJ1NWhNa3llTE5HVW1NenhKck5aeFo4c1ZWNGhYQTB5cTBEaG1tSXhJc3k2Q0Z0anZnTzkyNktuUnFCX1pOOVE?oc=5,Reuters,demand,global oil demand,0,True
2014-12-09,"William Blair, INC, Roubini, U.S. Bancorp","William Blair, INC, Roubini, U.S. Bancorp Reuters",https://news.google.com/rss/articles/CBMilwFBVV95cUxORDZObHFuckxqRjV4RjB4ZEVGYWhwMVo1RHFxR19Temh5dGszbkZUdXBBYXBYejk1Y2JXbGxvLXZNOWI3Mk9HWTU5OFpLR2hVdnNpbXR5ZGFoMWRJTmVYUUEyemhXZEtWdGlsRm4xYmZwZ0YtWlZ5THE2ZHhQelJMNDRyNkFHQzlMTDhoRjFwSnY3c2lPU0c0?oc=5,Reuters,demand,diesel demand,0,True
2014-12-09,Autoridades venezolanas decomisan al menos 3 millones de dólares ocultos en camión,Autoridades venezolanas decomisan al menos 3 millones de dólares ocultos en camión Reuters,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQZkJzQ21zZEdYVTJXN3hrS2N5M0prMUxaeVVLNEZzZzg0bDRrQzI2aWhFc2x0OUZRU01CWGxGLVhaQk82SE44V1VXSm1XLWxSOVd3QWZJcHFMUzh3aHRHcGhlWnpZOWF0OWY5VzM2RDF1U1F5QjlpMHJaR05JZUk1RkxPWFdkQ21KeW1Td2JmTUZTay1OazM0b2pYYVRzQlJmc20yaGk3TVpoN2tGMkExcXd4ZWdEUWFLRnQ2OEdDMmlXWjViYkVibnFSSUdFTUxz?oc=5,Reuters,demand,oil gasoline demand,0,True
2014-12-09,NIESR estimates GDP up 0.7 percent in three months to November,NIESR estimates GDP up 0.7 percent in three months to November Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxPaE9oWG9uTVZSVURqX1ZMTEFPeWptSmxXR09hWjFmNGZ2YjNNeHNmdThScW5mNHUzOEpWSGdqbUg5OERTVFJ5Q1BxRUE2dnBBaVNDeDZvSWljelAtRFpOenRYS2kySjJMMXFLQUs4T1J2d2xLTHNnQ1lVVm9NWkNrVmpjRDZTU3ZIdXVKWGpyZDUxYmc5Z3pSVTFRb1dlZDJabUp4WjdQajdHTVdMTUE3M3J0NEI?oc=5,Reuters,demand,global oil demand,0,True
2014-12-09,Vardia Insurance November total sales up to NOK 104.7 million,Vardia Insurance November total sales up to NOK 104.7 million Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxQelUtN29wWThtYk5ET2RPRTgzNGRXYmswNVZab2RmaENfZHBUeGxwLURyOFhvZFVmek1vdU5GY25IWl9zS1V2bi1YZjl0SEh0M2ZKLXhIaUZhRUVJeEJoZVlEbjF2Q0dzQ0gzdVRhODR6WTBLRi1jVmtCTXZIQnFOaXdJUmFtWjZfdEhWRmJ6M2JiRHZ0V0Raa1RxdjdMOWpoUlVobTlQZG0yN0piV25hMmQ2Qmk5UQ?oc=5,Reuters,demand,global oil demand,0,True
2014-12-08,South Africa's SacOil considers $6 billion gas pipeline,South Africa's SacOil considers $6 billion gas pipeline Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxPTUVySlh5UFVoRGhBWTg0V2xlSGdJcHk5bXdsYW9Jdl9VZEtzY0p1Vmw5SVQ1YzNTRnhkajNEYnd0R3JpN2EyMnZvSnJjUktVeUs1Q2hNQ3k2VUhBdk5wMDF3Rl90OHZOc2JtQXNKa2VsUWk1UFBPYnVoUjBJMnJkYzZKZDRwMWw2ekVtcnhURGYyMHcwUkxmNlU4VGZoZ2QxeTJVVnV5YUFJNU94?oc=5,Reuters,demand,global oil demand,2,False
2014-12-07,Homes flattened as typhoon roars through Philippines,Homes flattened as typhoon roars through Philippines Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOOWhYakdNaFRsa0RkbU5abnh1WnJOaEE0Q3I5c0pMOXVBZ2czYTJwQmhNV3doeDNmZGNGeWdqakxxMVRCRXBEQzBsY3NIM3lXcU5tVlZFUUc3UWtPbVdBdS1rSmR2RkdRN2x1Tkp5amR6M081V2VyTjZWa0dpdlZqRUpMM1VLYWhSNG9tRmNKTTVqMm5Gczd3Y09hOVYxYVpmMDFvYWFPRkw?oc=5,Reuters,demand,oil consumption,0,True
2014-12-04,Reliance Industries charters smaller vessel to ship diesel to Singapore in rare move,Reliance Industries charters smaller vessel to ship diesel to Singapore in rare move Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxNUEQwN0NNQmhRX2xpOXBmaVFlXzVMX29sRmNNWFcwV1ZnSzdyRl9icHd6RkhIcmZmQUFtYVNRakcxQzIzU2tIOWZWaHR1NEM3TEhyRjdHMGVWMF8tNWxDeEUtNm5JRnlEeGVROEN6elYzUFNHZnF5bUVjRWlodTd6RGpFak55UkJiQTJJU2djSk14QXV6S091X3JTb1h1V1ZrZXdxaTdQS0Y5UXA3eU5ndU51NzNXUXVORE9NMEROSkxkMjBRVEh2bG1HanM?oc=5,Reuters,demand,diesel demand,3,False
2014-12-04,Turner's Rome masterpiece breaks records at London auction,Turner's Rome masterpiece breaks records at London auction Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxNSHRIV0drWFdFOC1FWVQzVmNuckNoZGNvSFZKWlEzckNHb2ZYckhmSzJnSW5sMjN5T1IxTzl0Z0d4aFNGT1N4QWJUa1lEdTdCb01vOVRBb3VmSC1fcHFUd25qd2pKLWREYVF5cW9kd2dGMVFhaUhFb1BjNzZOUjVIWmpZdkpDUFFmOHFvSlpmSl9mX1BQd3FSaE9fYjVlM3g3Q2JlNHpra0UwNVotRmd5aUFIRkE?oc=5,Reuters,demand,global oil demand,0,True
2014-12-03,Modi under pressure over minister's tirade against non-Hindus,Modi under pressure over minister's tirade against non-Hindus Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxPZFZqVElLd1Q2bU1zRkF3OFdJLUQ5QThJOTl6bUlHeGpPazUzU2ZJaVItVG1XS2I4Z3J0SDRwNTFqbnppWmdMbE5PeXJzbVc0T1hsTEtLNFV1TEIxMjRsTVRCbEZCdnNlMUx4N1dibzYzTnJkczFyM085b1NKRXNtSDFVdERLbWVXLUdDbkxDOTBDeHdvUk9MN2xUSElZUHhkbUNjTHdWRnhHTnV6cU5ueXR1VQ?oc=5,Reuters,demand,global oil demand,0,True
2014-12-03,Ethiopia sees record coffee exports after Brazil's drought,Ethiopia sees record coffee exports after Brazil's drought Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOREZxbHVLNVlvRE9WM0hDdVBOekIwR3A5VFpCaFREMWpuOVNJTDB6SnhmYy1sSk1hclhRbFo5ZmNObWMzNGtYek5MS1hwV3RMLXlabXBTRmZFVnhwS3lFYWZsam9ZMUZsbE5weXgzNlNuTW1DOExfeFZuTHRpQWxtUEdZNjE3Rk90c21MeThnM0JFQVhzN1VLYXc0bENlSkVhaVV4a0lJcTBVVmlfVlVTYjBhdGVxSWQyY0JOdWZn?oc=5,Reuters,demand,oil gasoline demand,0,True
2014-12-02,"Platinum from road dust, Veolia cleans up on British streets","Platinum from road dust, Veolia cleans up on British streets Reuters",https://news.google.com/rss/articles/CBMitgFBVV95cUxORHRETnpRSEthSk02NWxON204Y0IteWFTTVhMT3J3RkV6TFN1Rm96ZEtsNTUxcHJmOFlxM0dLdXAyYkU0YVFlODdwRmU5MzZVOU1adVBmcVhXYUNhNFVpNlRjZXJQRGJVdVZBV3Njb0pOVVNFVjhYTnVMX1ktMGlNSGlUNF9LcktNU0h5bHV5cmxnSUFocHFMVUo5bmpiLThOVDhmWk5COFhWQ1BXMzRTb1lBRFpKdw?oc=5,Reuters,demand,jet fuel demand,0,True
2014-12-02,Design flaws led to 2013 lithium-ion battery fire in Boeing 787: U.S. NTSB,Design flaws led to 2013 lithium-ion battery fire in Boeing 787: U.S. NTSB Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxQaHZsa0k0ZXJ1TFYyWWl5WUpDSmNOaGVQNExFeC1ycXZWdW1DYV9DcVBRNVJ6YTdNTGdQSzRIZzlrTGg4Q1lodXdCR1BwcnM3N3lvVmZPR0N4ZlozSUxETlI2RkZCRmZZY3llcHhvRE9lRlNQTHRXS1JpNTJzcVpEeVNWdEZ0YlpQMDM2dk42XzJNSnpNOWRzSHVJQmhSVHRnNXBIbFlmVWVDaVAyeDIwMzBSUUh2bGNENmF4bzhtZmJzNHdIN0E?oc=5,Reuters,demand,global oil demand,0,True
2014-12-02,Rise of Turkish Islamic schooling upsets secular parents,Rise of Turkish Islamic schooling upsets secular parents Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxNcnRKU1F3dmR1X3JoNWxnNV85WlJIUUlNalZRUVpnRlBhUFBJcWRPcGZaQ1Zlc19KT2FCRHl1dHVkMi1VQ0FDa0tqUFZFS2c4YXY3YmphdGVSZXdySkNmN2g4a1l0c3RaemFIbkhoT0U2QXVmZ3Z5NndCYU9zbDJDVlI2eU51OTQ1VnVxeF9IaWNTSGMwU3phNUVYQnJVVXVkWmFYOXFia1JzT0NzNXc?oc=5,Reuters,demand,global oil demand,0,True
2014-12-01,RWE says to stay as one as rival E.ON decides on split,RWE says to stay as one as rival E.ON decides on split Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxPaldkLWw4Zkd4c2o1WThUaFh6THhDOGludTRxZXpGeU43RlN0bFVLRFlyVl92SXVoUm1TZlNqSy1KMG5pS1laT25IUVJTNHJiWWpRUU4zdTY5ZlVIYnd5S3FfYmxTZl85VEVUcWxfVHFtMUZUQnJCa3dOWVZxbHBhV3UyU0RHcWExUVRCNjNtUjI5NV9WQnlpT0NfbG9fUWdFeXhKR3I3c3RxenZu?oc=5,Reuters,demand,oil consumption,0,True
